State,Week,Deaths,Covid Feature,TAVG,Average Population Density,Population,Year,Covid 19 Deaths,Average of Death from 2015 to2019
Missouri,7,1230,0,39.1,34.18951253,6087135,2016,0,1367.6
Missouri,8,1236,0,39.1,34.18951253,6087135,2016,0,1312.4
Missouri,9,1201,0,50.4,34.18951253,6087135,2016,0,1291
Missouri,10,1240,0,50.4,34.18951253,6087135,2016,0,1296.4
Missouri,11,1207,0,50.4,34.18951253,6087135,2016,0,1276.6
Missouri,12,1225,0,50.4,34.18951253,6087135,2016,0,1285
Missouri,13,1162,0,57.3,34.18951253,6087135,2016,0,1229.8
Missouri,14,1241,0,57.3,34.18951253,6087135,2016,0,1224
Missouri,15,1242,0,57.3,34.18951253,6087135,2016,0,1223.2
Missouri,16,1263,0,57.3,34.18951253,6087135,2016,0,1225.2
Missouri,17,1172,0,57.3,34.18951253,6087135,2016,0,1200.8
Missouri,18,1174,0,62.7,34.18951253,6087135,2016,0,1219.2
Missouri,1,1452,0,35.4,34.29923445,6106670,2017,0,1386.4
Missouri,2,1360,0,35.4,34.29923445,6106670,2017,0,1369.2
Missouri,3,1449,0,35.4,34.29923445,6106670,2017,0,1391.8
Missouri,4,1416,0,35.4,34.29923445,6106670,2017,0,1361.4
Missouri,5,1340,0,45.1,34.29923445,6106670,2017,0,1306
Missouri,6,1327,0,45.1,34.29923445,6106670,2017,0,1306.4
Missouri,7,1428,0,45.1,34.29923445,6106670,2017,0,1367.6
Missouri,8,1347,0,45.1,34.29923445,6106670,2017,0,1312.4
Missouri,9,1342,0,48.4,34.29923445,6106670,2017,0,1291
Missouri,10,1300,0,48.4,34.29923445,6106670,2017,0,1296.4
Missouri,11,1298,0,48.4,34.29923445,6106670,2017,0,1276.6
Missouri,12,1379,0,48.4,34.29923445,6106670,2017,0,1285
Missouri,13,1265,0,58.5,34.29923445,6106670,2017,0,1229.8
Missouri,14,1189,0,58.5,34.29923445,6106670,2017,0,1224
Missouri,15,1131,0,58.5,34.29923445,6106670,2017,0,1223.2
Missouri,16,1166,0,58.5,34.29923445,6106670,2017,0,1225.2
Missouri,17,1183,0,58.5,34.29923445,6106670,2017,0,1200.8
Missouri,18,1253,0,64.1,34.29923445,6106670,2017,0,1219.2
Missouri,1,1571,0,28,34.38322072,6121623,2018,0,1386.4
Missouri,2,1574,0,28,34.38322072,6121623,2018,0,1369.2
Missouri,3,1640,0,28,34.38322072,6121623,2018,0,1391.8
Missouri,4,1501,0,28,34.38322072,6121623,2018,0,1361.4
Missouri,5,1427,0,35.6,34.38322072,6121623,2018,0,1306
Missouri,6,1437,0,35.6,34.38322072,6121623,2018,0,1306.4
Missouri,7,1431,0,35.6,34.38322072,6121623,2018,0,1367.6
Missouri,8,1376,0,35.6,34.38322072,6121623,2018,0,1312.4
Missouri,9,1286,0,44.1,34.38322072,6121623,2018,0,1291
Missouri,10,1300,0,44.1,34.38322072,6121623,2018,0,1296.4
Missouri,11,1290,0,44.1,34.38322072,6121623,2018,0,1276.6
Missouri,12,1308,0,44.1,34.38322072,6121623,2018,0,1285
Missouri,13,1293,0,44.1,34.38322072,6121623,2018,0,1229.8
Missouri,14,1268,0,48.2,34.38322072,6121623,2018,0,1224
Missouri,15,1282,0,48.2,34.38322072,6121623,2018,0,1223.2
Missouri,16,1285,0,48.2,34.38322072,6121623,2018,0,1225.2
Missouri,17,1249,0,48.2,34.38322072,6121623,2018,0,1200.8
Missouri,18,1245,0,72.5,34.38322072,6121623,2018,0,1219.2
Montana,1,233,0,24.7,2.733628075,1030475,2015,0,207.2
Montana,2,212,0,24.7,2.733628075,1030475,2015,0,208.8
Montana,3,188,0,24.7,2.733628075,1030475,2015,0,196.2
Montana,4,175,0,24.7,2.733628075,1030475,2015,0,206.2
Montana,5,173,0,26.9,2.733628075,1030475,2015,0,196.2
Montana,6,183,0,26.9,2.733628075,1030475,2015,0,202.8
Montana,7,193,0,26.9,2.733628075,1030475,2015,0,206.8
Montana,8,189,0,26.9,2.733628075,1030475,2015,0,218
Montana,9,172,0,39.5,2.733628075,1030475,2015,0,198.2
Montana,10,181,0,39.5,2.733628075,1030475,2015,0,209
Montana,11,194,0,39.5,2.733628075,1030475,2015,0,197.8
Montana,12,187,0,39.5,2.733628075,1030475,2015,0,202.6
Montana,13,180,0,42.8,2.733628075,1030475,2015,0,186.4
Montana,14,194,0,42.8,2.733628075,1030475,2015,0,199.8
Montana,15,206,0,42.8,2.733628075,1030475,2015,0,198
Montana,16,191,0,42.8,2.733628075,1030475,2015,0,200
Montana,17,184,0,49.6,2.733628075,1030475,2015,0,191.2
Montana,18,209,0,49.6,2.733628075,1030475,2015,0,191
Montana,1,180,0,23.4,2.761174589,1040859,2016,0,207.2
Montana,2,206,0,23.4,2.761174589,1040859,2016,0,208.8
Montana,3,183,0,23.4,2.761174589,1040859,2016,0,196.2
Montana,4,198,0,23.4,2.761174589,1040859,2016,0,206.2
Montana,5,186,0,33.6,2.761174589,1040859,2016,0,196.2
Montana,6,188,0,33.6,2.761174589,1040859,2016,0,202.8
Montana,7,180,0,33.6,2.761174589,1040859,2016,0,206.8
Montana,8,227,0,33.6,2.761174589,1040859,2016,0,218
Montana,9,200,0,37.4,2.761174589,1040859,2016,0,198.2
Montana,10,182,0,37.4,2.761174589,1040859,2016,0,209
Montana,11,179,0,37.4,2.761174589,1040859,2016,0,197.8
Montana,12,205,0,37.4,2.761174589,1040859,2016,0,202.6
Montana,13,203,0,45,2.761174589,1040859,2016,0,186.4
Montana,14,193,0,45,2.761174589,1040859,2016,0,199.8
Montana,15,195,0,45,2.761174589,1040859,2016,0,198
Montana,16,199,0,45,2.761174589,1040859,2016,0,200
Montana,17,194,0,45,2.761174589,1040859,2016,0,191.2
Montana,18,191,0,51,2.761174589,1040859,2016,0,191
Montana,1,209,0,15.2,2.792007903,1052482,2017,0,207.2
Montana,2,214,0,15.2,2.792007903,1052482,2017,0,208.8
Montana,3,222,0,15.2,2.792007903,1052482,2017,0,196.2
Montana,4,213,0,15.2,2.792007903,1052482,2017,0,206.2
Montana,5,221,0,25.4,2.792007903,1052482,2017,0,196.2
Montana,6,223,0,25.4,2.792007903,1052482,2017,0,202.8
Montana,7,220,0,25.4,2.792007903,1052482,2017,0,206.8
Montana,8,246,0,25.4,2.792007903,1052482,2017,0,218
Montana,9,201,0,35.8,2.792007903,1052482,2017,0,198.2
Montana,10,219,0,35.8,2.792007903,1052482,2017,0,209
Montana,11,211,0,35.8,2.792007903,1052482,2017,0,197.8
Montana,12,218,0,35.8,2.792007903,1052482,2017,0,202.6
Montana,13,200,0,42.1,2.792007903,1052482,2017,0,186.4
Montana,14,192,0,42.1,2.792007903,1052482,2017,0,199.8
Montana,15,201,0,42.1,2.792007903,1052482,2017,0,198
Montana,16,192,0,42.1,2.792007903,1052482,2017,0,200
Montana,17,193,0,42.1,2.792007903,1052482,2017,0,191.2
Montana,18,184,0,52.3,2.792007903,1052482,2017,0,191
Montana,1,193,0,21.7,2.813715638,1060665,2018,0,207.2
Montana,2,205,0,21.7,2.813715638,1060665,2018,0,208.8
Montana,3,178,0,21.7,2.813715638,1060665,2018,0,196.2
Montana,4,218,0,21.7,2.813715638,1060665,2018,0,206.2
Montana,5,196,0,11.4,2.813715638,1060665,2018,0,196.2
Montana,6,199,0,11.4,2.813715638,1060665,2018,0,202.8
Montana,7,223,0,11.4,2.813715638,1060665,2018,0,206.8
Montana,8,197,0,11.4,2.813715638,1060665,2018,0,218
Montana,9,194,0,28.3,2.813715638,1060665,2018,0,198.2
Montana,10,221,0,28.3,2.813715638,1060665,2018,0,209
Montana,11,196,0,28.3,2.813715638,1060665,2018,0,197.8
Montana,12,195,0,28.3,2.813715638,1060665,2018,0,202.6
Montana,13,163,0,28.3,2.813715638,1060665,2018,0,186.4
Montana,14,212,0,37.9,2.813715638,1060665,2018,0,199.8
Montana,15,190,0,37.9,2.813715638,1060665,2018,0,198
Montana,16,191,0,37.9,2.813715638,1060665,2018,0,200
Montana,17,205,0,37.9,2.813715638,1060665,2018,0,191.2
Montana,18,176,0,55.6,2.813715638,1060665,2018,0,191
Nebraska,1,399,0,27.2,9.505184618,1891277,2015,0,377.2
Nebraska,2,375,0,27.2,9.505184618,1891277,2015,0,380.6
Nebraska,3,367,0,27.2,9.505184618,1891277,2015,0,367
Nebraska,4,389,0,27.2,9.505184618,1891277,2015,0,362.2
Nebraska,5,390,0,26.1,9.505184618,1891277,2015,0,343.8
Nebraska,6,349,0,26.1,9.505184618,1891277,2015,0,345.6
Nebraska,7,354,0,26.1,9.505184618,1891277,2015,0,345.6
Nebraska,8,339,0,26.1,9.505184618,1891277,2015,0,348.2
Nebraska,9,359,0,42.9,9.505184618,1891277,2015,0,343
Nebraska,10,359,0,42.9,9.505184618,1891277,2015,0,342.6
Nebraska,11,356,0,42.9,9.505184618,1891277,2015,0,347.2
Nebraska,12,327,0,42.9,9.505184618,1891277,2015,0,313.2
Nebraska,13,354,0,50.5,9.505184618,1891277,2015,0,346.8
Nebraska,14,332,0,50.5,9.505184618,1891277,2015,0,339
Nebraska,15,332,0,50.5,9.505184618,1891277,2015,0,335.6
Nebraska,16,312,0,50.5,9.505184618,1891277,2015,0,316
Nebraska,17,325,0,56.2,9.505184618,1891277,2015,0,312.8
Nebraska,18,333,0,56.2,9.505184618,1891277,2015,0,325
Nebraska,1,312,0,26,9.577249599,1905616,2016,0,377.2
Nebraska,2,332,0,26,9.577249599,1905616,2016,0,380.6
Nebraska,3,347,0,26,9.577249599,1905616,2016,0,367
Nebraska,4,330,0,26,9.577249599,1905616,2016,0,362.2
Nebraska,5,287,0,35,9.577249599,1905616,2016,0,343.8
Nebraska,6,281,0,35,9.577249599,1905616,2016,0,345.6
Nebraska,7,343,0,35,9.577249599,1905616,2016,0,345.6
Nebraska,8,320,0,35,9.577249599,1905616,2016,0,348.2
Nebraska,9,321,0,43.9,9.577249599,1905616,2016,0,343
Nebraska,10,314,0,43.9,9.577249599,1905616,2016,0,342.6
Nebraska,11,324,0,43.9,9.577249599,1905616,2016,0,347.2
Nebraska,12,296,0,43.9,9.577249599,1905616,2016,0,313.2
Nebraska,13,327,0,49.9,9.577249599,1905616,2016,0,346.8
Nebraska,14,337,0,49.9,9.577249599,1905616,2016,0,339
Nebraska,15,372,0,49.9,9.577249599,1905616,2016,0,335.6
Nebraska,16,309,0,49.9,9.577249599,1905616,2016,0,316
Nebraska,17,298,0,49.9,9.577249599,1905616,2016,0,312.8
Nebraska,18,332,0,57.2,9.577249599,1905616,2016,0,325
Nebraska,1,396,0,24.8,9.629171165,1915947,2017,0,377.2
Nebraska,2,439,0,24.8,9.629171165,1915947,2017,0,380.6
Nebraska,3,386,0,24.8,9.629171165,1915947,2017,0,367
Nebraska,4,360,0,24.8,9.629171165,1915947,2017,0,362.2
Nebraska,5,357,0,35.4,9.629171165,1915947,2017,0,343.8
Nebraska,6,422,0,35.4,9.629171165,1915947,2017,0,345.6
Nebraska,7,353,0,35.4,9.629171165,1915947,2017,0,345.6
Nebraska,8,348,0,35.4,9.629171165,1915947,2017,0,348.2
Nebraska,9,327,0,42.2,9.629171165,1915947,2017,0,343
Nebraska,10,331,0,42.2,9.629171165,1915947,2017,0,342.6
Nebraska,11,367,0,42.2,9.629171165,1915947,2017,0,347.2
Nebraska,12,303,0,42.2,9.629171165,1915947,2017,0,313.2
Nebraska,13,341,0,49.7,9.629171165,1915947,2017,0,346.8
Nebraska,14,317,0,49.7,9.629171165,1915947,2017,0,339
Nebraska,15,318,0,49.7,9.629171165,1915947,2017,0,335.6
Nebraska,16,286,0,49.7,9.629171165,1915947,2017,0,316
Nebraska,17,319,0,49.7,9.629171165,1915947,2017,0,312.8
Nebraska,18,322,0,57,9.629171165,1915947,2017,0,325
Nebraska,1,408,0,23.1,9.677755597,1925614,2018,0,377.2
Nebraska,2,372,0,23.1,9.677755597,1925614,2018,0,380.6
Nebraska,3,390,0,23.1,9.677755597,1925614,2018,0,367
Nebraska,4,364,0,23.1,9.677755597,1925614,2018,0,362.2
Nebraska,5,342,0,21.7,9.677755597,1925614,2018,0,343.8
Nebraska,6,340,0,21.7,9.677755597,1925614,2018,0,345.6
Nebraska,7,339,0,21.7,9.677755597,1925614,2018,0,345.6
Nebraska,8,360,0,21.7,9.677755597,1925614,2018,0,348.2
Nebraska,9,346,0,38.5,9.677755597,1925614,2018,0,343
Nebraska,10,357,0,38.5,9.677755597,1925614,2018,0,342.6
Nebraska,11,372,0,38.5,9.677755597,1925614,2018,0,347.2
Nebraska,12,315,0,38.5,9.677755597,1925614,2018,0,313.2
Nebraska,13,368,0,38.5,9.677755597,1925614,2018,0,346.8
Nebraska,14,355,0,41.2,9.677755597,1925614,2018,0,339
Nebraska,15,342,0,41.2,9.677755597,1925614,2018,0,335.6
Nebraska,16,324,0,41.2,9.677755597,1925614,2018,0,316
Nebraska,17,301,0,41.2,9.677755597,1925614,2018,0,312.8
Nebraska,18,330,0,63.8,9.677755597,1925614,2018,0,325
Nevada,1,520,0,37.7,10.08308612,2866939,2015,0,554.6
Nevada,2,506,0,37.7,10.08308612,2866939,2015,0,544.2
Nevada,3,484,0,37.7,10.08308612,2866939,2015,0,527.4
Nevada,4,521,0,37.7,10.08308612,2866939,2015,0,519.4
Nevada,5,475,0,42.8,10.08308612,2866939,2015,0,520.4
Nevada,6,460,0,42.8,10.08308612,2866939,2015,0,520.6
Nevada,7,470,0,42.8,10.08308612,2866939,2015,0,496.2
Nevada,8,436,0,42.8,10.08308612,2866939,2015,0,498.2
Nevada,9,484,0,47.6,10.08308612,2866939,2015,0,523.6
Nevada,10,478,0,47.6,10.08308612,2866939,2015,0,509.8
Nevada,11,509,0,47.6,10.08308612,2866939,2015,0,519.8
Nevada,12,450,0,47.6,10.08308612,2866939,2015,0,495.8
Nevada,13,448,0,47.8,10.08308612,2866939,2015,0,483.6
Nevada,14,406,0,47.8,10.08308612,2866939,2015,0,491.8
Nevada,15,473,0,47.8,10.08308612,2866939,2015,0,489.8
Nevada,16,473,0,47.8,10.08308612,2866939,2015,0,495.8
Nevada,17,469,0,55.4,10.08308612,2866939,2015,0,498.8
Nevada,18,439,0,55.4,10.08308612,2866939,2015,0,467.2
Nevada,1,508,0,31.1,10.26113181,2917563,2016,0,554.6
Nevada,2,488,0,31.1,10.26113181,2917563,2016,0,544.2
Nevada,3,479,0,31.1,10.26113181,2917563,2016,0,527.4
Nevada,4,461,0,31.1,10.26113181,2917563,2016,0,519.4
Nevada,5,540,0,38,10.26113181,2917563,2016,0,520.4
Nevada,6,520,0,38,10.26113181,2917563,2016,0,520.6
Nevada,7,499,0,38,10.26113181,2917563,2016,0,496.2
Nevada,8,523,0,38,10.26113181,2917563,2016,0,498.2
Nevada,9,495,0,44.2,10.26113181,2917563,2016,0,523.6
Nevada,10,515,0,44.2,10.26113181,2917563,2016,0,509.8
Nevada,11,481,0,44.2,10.26113181,2917563,2016,0,519.8
Nevada,12,497,0,44.2,10.26113181,2917563,2016,0,495.8
Nevada,13,496,0,50.1,10.26113181,2917563,2016,0,483.6
Nevada,14,522,0,50.1,10.26113181,2917563,2016,0,491.8
Nevada,15,453,0,50.1,10.26113181,2917563,2016,0,489.8
Nevada,16,500,0,50.1,10.26113181,2917563,2016,0,495.8
Nevada,17,482,0,50.1,10.26113181,2917563,2016,0,498.8
Nevada,18,417,0,55.1,10.26113181,2917563,2016,0,467.2
Nevada,1,608,0,29.1,10.44521975,2969905,2017,0,554.6
Nevada,2,561,0,29.1,10.44521975,2969905,2017,0,544.2
Nevada,3,534,0,29.1,10.44521975,2969905,2017,0,527.4
Nevada,4,559,0,29.1,10.44521975,2969905,2017,0,519.4
Nevada,5,524,0,38.1,10.44521975,2969905,2017,0,520.4
Nevada,6,522,0,38.1,10.44521975,2969905,2017,0,520.6
Nevada,7,509,0,38.1,10.44521975,2969905,2017,0,496.2
Nevada,8,511,0,38.1,10.44521975,2969905,2017,0,498.2
Nevada,9,515,0,45.7,10.44521975,2969905,2017,0,523.6
Nevada,10,489,0,45.7,10.44521975,2969905,2017,0,509.8
Nevada,11,547,0,45.7,10.44521975,2969905,2017,0,519.8
Nevada,12,496,0,45.7,10.44521975,2969905,2017,0,495.8
Nevada,13,485,0,47.1,10.44521975,2969905,2017,0,483.6
Nevada,14,478,0,47.1,10.44521975,2969905,2017,0,491.8
Nevada,15,508,0,47.1,10.44521975,2969905,2017,0,489.8
Nevada,16,507,0,47.1,10.44521975,2969905,2017,0,495.8
Nevada,17,500,0,47.1,10.44521975,2969905,2017,0,498.8
Nevada,18,492,0,57.1,10.44521975,2969905,2017,0,467.2
Nevada,1,600,0,38.5,10.6472234,3027341,2018,0,554.6
Nevada,2,622,0,38.5,10.6472234,3027341,2018,0,544.2
Nevada,3,577,0,38.5,10.6472234,3027341,2018,0,527.4
Nevada,4,550,0,38.5,10.6472234,3027341,2018,0,519.4
Nevada,5,521,0,33.7,10.6472234,3027341,2018,0,520.4
Nevada,6,531,0,33.7,10.6472234,3027341,2018,0,520.6
Nevada,7,485,0,33.7,10.6472234,3027341,2018,0,496.2
Nevada,8,502,0,33.7,10.6472234,3027341,2018,0,498.2
Nevada,9,525,0,39.5,10.6472234,3027341,2018,0,523.6
Nevada,10,519,0,39.5,10.6472234,3027341,2018,0,509.8
Nevada,11,550,0,39.5,10.6472234,3027341,2018,0,519.8
Nevada,12,499,0,39.5,10.6472234,3027341,2018,0,495.8
Nevada,13,489,0,39.5,10.6472234,3027341,2018,0,483.6
Nevada,14,507,0,50,10.6472234,3027341,2018,0,491.8
Nevada,15,498,0,50,10.6472234,3027341,2018,0,489.8
Nevada,16,474,0,50,10.6472234,3027341,2018,0,495.8
Nevada,17,500,0,50,10.6472234,3027341,2018,0,498.8
Nevada,18,468,0,57.7,10.6472234,3027341,2018,0,467.2
New Hampshire,1,262,0,14.6,57.63060522,1336350,2015,0,250.4
New Hampshire,2,241,0,14.6,57.63060522,1336350,2015,0,250.6
New Hampshire,3,270,0,14.6,57.63060522,1336350,2015,0,249.8
New Hampshire,4,264,0,14.6,57.63060522,1336350,2015,0,251.6
New Hampshire,5,285,0,8.1,57.63060522,1336350,2015,0,265.8
New Hampshire,6,287,0,8.1,57.63060522,1336350,2015,0,261
New Hampshire,7,239,0,8.1,57.63060522,1336350,2015,0,258.8
New Hampshire,8,249,0,8.1,57.63060522,1336350,2015,0,255.2
New Hampshire,9,221,0,23.8,57.63060522,1336350,2015,0,235.2
New Hampshire,10,230,0,23.8,57.63060522,1336350,2015,0,244.4
New Hampshire,11,233,0,23.8,57.63060522,1336350,2015,0,229
New Hampshire,12,243,0,23.8,57.63060522,1336350,2015,0,236.8
New Hampshire,13,204,0,40.6,57.63060522,1336350,2015,0,228.2
New Hampshire,14,237,0,40.6,57.63060522,1336350,2015,0,250
New Hampshire,15,228,0,40.6,57.63060522,1336350,2015,0,222.2
New Hampshire,16,249,0,40.6,57.63060522,1336350,2015,0,241.6
New Hampshire,17,211,0,58.9,57.63060522,1336350,2015,0,231.8
New Hampshire,18,250,0,58.9,57.63060522,1336350,2015,0,234.2
New Hampshire,1,251,0,22.9,57.88750313,1342307,2016,0,250.4
New Hampshire,2,222,0,22.9,57.88750313,1342307,2016,0,250.6
New Hampshire,3,239,0,22.9,57.88750313,1342307,2016,0,249.8
New Hampshire,4,226,0,22.9,57.88750313,1342307,2016,0,251.6
New Hampshire,5,235,0,25.6,57.88750313,1342307,2016,0,265.8
New Hampshire,6,254,0,25.6,57.88750313,1342307,2016,0,261
New Hampshire,7,245,0,25.6,57.88750313,1342307,2016,0,258.8
New Hampshire,8,238,0,25.6,57.88750313,1342307,2016,0,255.2
New Hampshire,9,229,0,35.2,57.88750313,1342307,2016,0,235.2
New Hampshire,10,229,0,35.2,57.88750313,1342307,2016,0,244.4
New Hampshire,11,204,0,35.2,57.88750313,1342307,2016,0,229
New Hampshire,12,248,0,35.2,57.88750313,1342307,2016,0,236.8
New Hampshire,13,228,0,40.2,57.88750313,1342307,2016,0,228.2
New Hampshire,14,249,0,40.2,57.88750313,1342307,2016,0,250
New Hampshire,15,234,0,40.2,57.88750313,1342307,2016,0,222.2
New Hampshire,16,240,0,40.2,57.88750313,1342307,2016,0,241.6
New Hampshire,17,205,0,40.2,57.88750313,1342307,2016,0,231.8
New Hampshire,18,212,0,54.8,57.88750313,1342307,2016,0,234.2
New Hampshire,1,236,0,25.7,58.16695561,1348787,2017,0,250.4
New Hampshire,2,274,0,25.7,58.16695561,1348787,2017,0,250.6
New Hampshire,3,244,0,25.7,58.16695561,1348787,2017,0,249.8
New Hampshire,4,241,0,25.7,58.16695561,1348787,2017,0,251.6
New Hampshire,5,250,0,26.7,58.16695561,1348787,2017,0,265.8
New Hampshire,6,259,0,26.7,58.16695561,1348787,2017,0,261
New Hampshire,7,262,0,26.7,58.16695561,1348787,2017,0,258.8
New Hampshire,8,250,0,26.7,58.16695561,1348787,2017,0,255.2
New Hampshire,9,247,0,25.3,58.16695561,1348787,2017,0,235.2
New Hampshire,10,276,0,25.3,58.16695561,1348787,2017,0,244.4
New Hampshire,11,233,0,25.3,58.16695561,1348787,2017,0,229
New Hampshire,12,229,0,25.3,58.16695561,1348787,2017,0,236.8
New Hampshire,13,234,0,45.8,58.16695561,1348787,2017,0,228.2
New Hampshire,14,245,0,45.8,58.16695561,1348787,2017,0,250
New Hampshire,15,219,0,45.8,58.16695561,1348787,2017,0,222.2
New Hampshire,16,250,0,45.8,58.16695561,1348787,2017,0,241.6
New Hampshire,17,240,0,45.8,58.16695561,1348787,2017,0,231.8
New Hampshire,18,239,0,52.2,58.16695561,1348787,2017,0,234.2
New Hampshire,1,264,0,18.4,58.36869615,1353465,2018,0,250.4
New Hampshire,2,276,0,18.4,58.36869615,1353465,2018,0,250.6
New Hampshire,3,232,0,18.4,58.36869615,1353465,2018,0,249.8
New Hampshire,4,266,0,18.4,58.36869615,1353465,2018,0,251.6
New Hampshire,5,276,0,27,58.36869615,1353465,2018,0,265.8
New Hampshire,6,265,0,27,58.36869615,1353465,2018,0,261
New Hampshire,7,274,0,27,58.36869615,1353465,2018,0,258.8
New Hampshire,8,271,0,27,58.36869615,1353465,2018,0,255.2
New Hampshire,9,225,0,30.3,58.36869615,1353465,2018,0,235.2
New Hampshire,10,256,0,30.3,58.36869615,1353465,2018,0,244.4
New Hampshire,11,223,0,30.3,58.36869615,1353465,2018,0,229
New Hampshire,12,209,0,30.3,58.36869615,1353465,2018,0,236.8
New Hampshire,13,229,0,30.3,58.36869615,1353465,2018,0,228.2
New Hampshire,14,256,0,38,58.36869615,1353465,2018,0,250
New Hampshire,15,220,0,38,58.36869615,1353465,2018,0,222.2
New Hampshire,16,248,0,38,58.36869615,1353465,2018,0,241.6
New Hampshire,17,252,0,38,58.36869615,1353465,2018,0,231.8
New Hampshire,18,227,0,57.2,58.36869615,1353465,2018,0,234.2
New Jersey,1,1597,0,27.9,465.5873428,8867949,2015,0,1552.6
New Jersey,2,1689,0,27.9,465.5873428,8867949,2015,0,1628.2
New Jersey,3,1677,0,27.9,465.5873428,8867949,2015,0,1563.6
New Jersey,4,1648,0,27.9,465.5873428,8867949,2015,0,1573.8
New Jersey,5,1580,0,22.3,465.5873428,8867949,2015,0,1568
New Jersey,6,1575,0,22.3,465.5873428,8867949,2015,0,1571.2
New Jersey,7,1548,0,22.3,465.5873428,8867949,2015,0,1544.4
New Jersey,8,1563,0,22.3,465.5873428,8867949,2015,0,1514
New Jersey,9,1463,0,35.9,465.5873428,8867949,2015,0,1494.8
New Jersey,10,1501,0,35.9,465.5873428,8867949,2015,0,1506
New Jersey,11,1467,0,35.9,465.5873428,8867949,2015,0,1465.2
New Jersey,12,1398,0,35.9,465.5873428,8867949,2015,0,1479.4
New Jersey,13,1389,0,51.5,465.5873428,8867949,2015,0,1425.8
New Jersey,14,1439,0,51.5,465.5873428,8867949,2015,0,1437.4
New Jersey,15,1385,0,51.5,465.5873428,8867949,2015,0,1412
New Jersey,16,1278,0,51.5,465.5873428,8867949,2015,0,1392.2
New Jersey,17,1339,0,66.1,465.5873428,8867949,2015,0,1360.4
New Jersey,18,1336,0,66.1,465.5873428,8867949,2015,0,1364
New Jersey,1,1433,0,31.4,465.7384443,8870827,2016,0,1552.6
New Jersey,2,1497,0,31.4,465.7384443,8870827,2016,0,1628.2
New Jersey,3,1422,0,31.4,465.7384443,8870827,2016,0,1563.6
New Jersey,4,1465,0,31.4,465.7384443,8870827,2016,0,1573.8
New Jersey,5,1478,0,36,465.7384443,8870827,2016,0,1568
New Jersey,6,1418,0,36,465.7384443,8870827,2016,0,1571.2
New Jersey,7,1408,0,36,465.7384443,8870827,2016,0,1544.4
New Jersey,8,1391,0,36,465.7384443,8870827,2016,0,1514
New Jersey,9,1476,0,47,465.7384443,8870827,2016,0,1494.8
New Jersey,10,1453,0,47,465.7384443,8870827,2016,0,1506
New Jersey,11,1473,0,47,465.7384443,8870827,2016,0,1465.2
New Jersey,12,1526,0,47,465.7384443,8870827,2016,0,1479.4
New Jersey,13,1347,0,50.7,465.7384443,8870827,2016,0,1425.8
New Jersey,14,1358,0,50.7,465.7384443,8870827,2016,0,1437.4
New Jersey,15,1405,0,50.7,465.7384443,8870827,2016,0,1412
New Jersey,16,1429,0,50.7,465.7384443,8870827,2016,0,1392.2
New Jersey,17,1372,0,50.7,465.7384443,8870827,2016,0,1360.4
New Jersey,18,1295,0,60.2,465.7384443,8870827,2016,0,1364
New Jersey,1,1524,0,36.2,466.5101224,8885525,2017,0,1552.6
New Jersey,2,1698,0,36.2,466.5101224,8885525,2017,0,1628.2
New Jersey,3,1606,0,36.2,466.5101224,8885525,2017,0,1563.6
New Jersey,4,1576,0,36.2,466.5101224,8885525,2017,0,1573.8
New Jersey,5,1632,0,40.4,466.5101224,8885525,2017,0,1568
New Jersey,6,1562,0,40.4,466.5101224,8885525,2017,0,1571.2
New Jersey,7,1582,0,40.4,466.5101224,8885525,2017,0,1544.4
New Jersey,8,1581,0,40.4,466.5101224,8885525,2017,0,1514
New Jersey,9,1488,0,38.9,466.5101224,8885525,2017,0,1494.8
New Jersey,10,1582,0,38.9,466.5101224,8885525,2017,0,1506
New Jersey,11,1508,0,38.9,466.5101224,8885525,2017,0,1465.2
New Jersey,12,1445,0,38.9,466.5101224,8885525,2017,0,1479.4
New Jersey,13,1440,0,55.9,466.5101224,8885525,2017,0,1425.8
New Jersey,14,1505,0,55.9,466.5101224,8885525,2017,0,1437.4
New Jersey,15,1424,0,55.9,466.5101224,8885525,2017,0,1412
New Jersey,16,1420,0,55.9,466.5101224,8885525,2017,0,1392.2
New Jersey,17,1409,0,55.9,466.5101224,8885525,2017,0,1360.4
New Jersey,18,1339,0,60,466.5101224,8885525,2017,0,1364
New Jersey,1,1682,0,29.2,466.5363736,8886025,2018,0,1552.6
New Jersey,2,1766,0,29.2,466.5363736,8886025,2018,0,1628.2
New Jersey,3,1605,0,29.2,466.5363736,8886025,2018,0,1563.6
New Jersey,4,1635,0,29.2,466.5363736,8886025,2018,0,1573.8
New Jersey,5,1577,0,39.4,466.5363736,8886025,2018,0,1568
New Jersey,6,1666,0,39.4,466.5363736,8886025,2018,0,1571.2
New Jersey,7,1632,0,39.4,466.5363736,8886025,2018,0,1544.4
