State,Week,Deaths,Covid,TAVG,PopDensity,Population,Year
West Virginia,8,462,0,41.7,28.78576442,1792147,2020
West Virginia,9,446,0,41.7,28.78576442,1792147,2020
West Virginia,10,478,1,38,28.78576442,1792147,2020
West Virginia,11,464,1,38,28.78576442,1792147,2020
West Virginia,12,461,1,38,28.78576442,1792147,2020
West Virginia,13,451,1,38,28.78576442,1792147,2020
West Virginia,14,367,1,47.7,28.78576442,1792147,2020
West Virginia,15,276,1,47.7,28.78576442,1792147,2020
West Virginia,16,45,1,47.7,28.78576442,1792147,2020
Wisconsin,1,1115,0,13.1,41.50917597,5822434,2019
Wisconsin,2,1056,0,13.1,41.50917597,5822434,2019
Wisconsin,3,1088,0,13.1,41.50917597,5822434,2019
Wisconsin,4,1103,0,13.1,41.50917597,5822434,2019
Wisconsin,5,1144,0,16.1,41.50917597,5822434,2019
Wisconsin,6,1033,0,16.1,41.50917597,5822434,2019
Wisconsin,7,1078,0,16.1,41.50917597,5822434,2019
Wisconsin,8,1014,0,16.1,41.50917597,5822434,2019
Wisconsin,9,1031,0,29.7,41.50917597,5822434,2019
Wisconsin,10,1089,0,29.7,41.50917597,5822434,2019
Wisconsin,11,1078,0,29.7,41.50917597,5822434,2019
Wisconsin,12,1062,0,29.7,41.50917597,5822434,2019
Wisconsin,13,1000,0,29.7,41.50917597,5822434,2019
Wisconsin,14,1055,0,33.5,41.50917597,5822434,2019
Wisconsin,15,1051,0,33.5,41.50917597,5822434,2019
Wisconsin,16,997,0,33.5,41.50917597,5822434,2019
Wisconsin,17,1027,0,33.5,41.50917597,5822434,2019
Wisconsin,18,1002,0,62,41.50917597,5822434,2019
Wisconsin,1,1116,0,13.1,41.50917597,5822434,2020
Wisconsin,2,1057,0,13.1,41.50917597,5822434,2020
Wisconsin,3,1132,0,13.1,41.50917597,5822434,2020
Wisconsin,4,1081,0,13.1,41.50917597,5822434,2020
Wisconsin,5,1175,0,16.1,41.50917597,5822434,2020
Wisconsin,6,1050,0,16.1,41.50917597,5822434,2020
Wisconsin,7,1122,0,16.1,41.50917597,5822434,2020
Wisconsin,8,1156,0,16.1,41.50917597,5822434,2020
Wisconsin,9,1131,0,16.1,41.50917597,5822434,2020
Wisconsin,10,1107,1,29.7,41.50917597,5822434,2020
Wisconsin,11,1099,1,29.7,41.50917597,5822434,2020
Wisconsin,12,1096,1,29.7,41.50917597,5822434,2020
Wisconsin,13,1127,1,29.7,41.50917597,5822434,2020
Wisconsin,14,1176,1,33.5,41.50917597,5822434,2020
Wisconsin,15,1088,1,33.5,41.50917597,5822434,2020
Wisconsin,16,818,1,33.5,41.50917597,5822434,2020
Wisconsin,17,212,1,33.5,41.50917597,5822434,2020
Wyoming,1,97,0,22.2,2.301505907,578759,2019
Wyoming,2,106,0,22.2,2.301505907,578759,2019
Wyoming,3,81,0,22.2,2.301505907,578759,2019
Wyoming,4,95,0,22.2,2.301505907,578759,2019
Wyoming,5,74,0,19.4,2.301505907,578759,2019
Wyoming,6,100,0,19.4,2.301505907,578759,2019
Wyoming,7,93,0,19.4,2.301505907,578759,2019
Wyoming,8,87,0,19.4,2.301505907,578759,2019
Wyoming,9,84,0,32.3,2.301505907,578759,2019
Wyoming,10,101,0,32.3,2.301505907,578759,2019
Wyoming,11,111,0,32.3,2.301505907,578759,2019
Wyoming,12,90,0,32.3,2.301505907,578759,2019
Wyoming,13,87,0,32.3,2.301505907,578759,2019
Wyoming,14,89,0,39.7,2.301505907,578759,2019
Wyoming,15,70,0,39.7,2.301505907,578759,2019
Wyoming,16,88,0,39.7,2.301505907,578759,2019
Wyoming,17,85,0,39.7,2.301505907,578759,2019
Wyoming,18,83,0,52.9,2.301505907,578759,2019
Wyoming,1,144,0,22.2,2.301505907,578759,2020
Wyoming,2,81,0,22.2,2.301505907,578759,2020
Wyoming,3,103,0,22.2,2.301505907,578759,2020
Wyoming,4,96,0,22.2,2.301505907,578759,2020
Wyoming,5,94,0,19.4,2.301505907,578759,2020
Wyoming,6,97,0,19.4,2.301505907,578759,2020
Wyoming,7,75,0,19.4,2.301505907,578759,2020
Wyoming,8,101,0,19.4,2.301505907,578759,2020
Wyoming,9,100,0,19.4,2.301505907,578759,2020
Wyoming,10,80,1,32.3,2.301505907,578759,2020
Wyoming,11,85,1,32.3,2.301505907,578759,2020
Wyoming,12,116,1,32.3,2.301505907,578759,2020
Wyoming,13,82,1,32.3,2.301505907,578759,2020
Wyoming,14,115,1,39.7,2.301505907,578759,2020
Wyoming,15,91,1,39.7,2.301505907,578759,2020
Wyoming,16,55,1,39.7,2.301505907,578759,2020
Wyoming,17,15,1,39.7,2.301505907,578759,2020
Alabama,1,1139,0,43.6,36.99283906,4852347,2015
Alabama,2,1140,0,43.6,36.99283906,4852347,2015
Alabama,3,1043,0,43.6,36.99283906,4852347,2015
Alabama,4,1076,0,43.6,36.99283906,4852347,2015
Alabama,5,1110,0,41.3,36.99283906,4852347,2015
Alabama,6,1070,0,41.3,36.99283906,4852347,2015
Alabama,7,1066,0,41.3,36.99283906,4852347,2015
Alabama,8,1102,0,41.3,36.99283906,4852347,2015
Alabama,9,1206,0,57.8,36.99283906,4852347,2015
Alabama,10,1103,0,57.8,36.99283906,4852347,2015
Alabama,11,1003,0,57.8,36.99283906,4852347,2015
Alabama,12,983,0,57.8,36.99283906,4852347,2015
Alabama,13,955,0,66,36.99283906,4852347,2015
Alabama,14,975,0,66,36.99283906,4852347,2015
Alabama,15,902,0,66,36.99283906,4852347,2015
Alabama,16,996,0,66,36.99283906,4852347,2015
Alabama,17,977,0,71.8,36.99283906,4852347,2015
Alabama,18,900,0,71.8,36.99283906,4852347,2015
Alabama,1,1008,0,43,37.07805678,4863525,2016
Alabama,2,1044,0,43,37.07805678,4863525,2016
Alabama,3,1029,0,43,37.07805678,4863525,2016
Alabama,4,1020,0,43,37.07805678,4863525,2016
Alabama,5,1103,0,49.8,37.07805678,4863525,2016
Alabama,6,1098,0,49.8,37.07805678,4863525,2016
Alabama,7,1114,0,49.8,37.07805678,4863525,2016
Alabama,8,962,0,49.8,37.07805678,4863525,2016
Alabama,9,1006,0,59.7,37.07805678,4863525,2016
Alabama,10,1035,0,59.7,37.07805678,4863525,2016
Alabama,11,1009,0,59.7,37.07805678,4863525,2016
Alabama,12,1001,0,59.7,37.07805678,4863525,2016
Alabama,13,959,0,63.6,37.07805678,4863525,2016
Alabama,14,1006,0,63.6,37.07805678,4863525,2016
Alabama,15,942,0,63.6,37.07805678,4863525,2016
Alabama,16,1011,0,63.6,37.07805678,4863525,2016
Alabama,17,966,0,63.6,37.07805678,4863525,2016
Alabama,18,963,0,70.2,37.07805678,4863525,2016
Alabama,1,1121,0,52.4,37.16162016,4874486,2017
Alabama,2,1130,0,52.4,37.16162016,4874486,2017
Alabama,3,1048,0,52.4,37.16162016,4874486,2017
Alabama,4,1026,0,52.4,37.16162016,4874486,2017
Alabama,5,1036,0,55.6,37.16162016,4874486,2017
Alabama,6,1058,0,55.6,37.16162016,4874486,2017
Alabama,7,1060,0,55.6,37.16162016,4874486,2017
Alabama,8,1099,0,55.6,37.16162016,4874486,2017
Alabama,9,1081,0,58.4,37.16162016,4874486,2017
Alabama,10,1011,0,58.4,37.16162016,4874486,2017
Alabama,11,1067,0,58.4,37.16162016,4874486,2017
Alabama,12,1068,0,58.4,37.16162016,4874486,2017
Alabama,13,991,0,67.2,37.16162016,4874486,2017
Alabama,14,1037,0,67.2,37.16162016,4874486,2017
Alabama,15,1017,0,67.2,37.16162016,4874486,2017
Alabama,16,966,0,67.2,37.16162016,4874486,2017
Alabama,17,996,0,67.2,37.16162016,4874486,2017
Alabama,18,907,0,69.9,37.16162016,4874486,2017
Alabama,1,1248,0,40.4,37.26221488,4887681,2018
Alabama,2,1301,0,40.4,37.26221488,4887681,2018
Alabama,3,1275,0,40.4,37.26221488,4887681,2018
Alabama,4,1286,0,40.4,37.26221488,4887681,2018
Alabama,5,1147,0,58,37.26221488,4887681,2018
Alabama,6,1181,0,58,37.26221488,4887681,2018
Alabama,7,1096,0,58,37.26221488,4887681,2018
Alabama,8,1099,0,58,37.26221488,4887681,2018
Alabama,9,985,0,55.3,37.26221488,4887681,2018
Alabama,10,1059,0,55.3,37.26221488,4887681,2018
Alabama,11,1086,0,55.3,37.26221488,4887681,2018
Alabama,12,993,0,55.3,37.26221488,4887681,2018
Alabama,13,995,0,55.3,37.26221488,4887681,2018
Alabama,14,1012,0,59.4,37.26221488,4887681,2018
Alabama,15,1026,0,59.4,37.26221488,4887681,2018
Alabama,16,1031,0,59.4,37.26221488,4887681,2018
Alabama,17,971,0,59.4,37.26221488,4887681,2018
Alabama,18,1039,0,74.4,37.26221488,4887681,2018
Arizona,1,1147,0,45.1,23.21383814,6829676,2015
Arizona,2,1187,0,45.1,23.21383814,6829676,2015
Arizona,3,1086,0,45.1,23.21383814,6829676,2015
Arizona,4,1279,0,45.1,23.21383814,6829676,2015
Arizona,5,1145,0,52,23.21383814,6829676,2015
Arizona,6,1104,0,52,23.21383814,6829676,2015
Arizona,7,1122,0,52,23.21383814,6829676,2015
Arizona,8,1065,0,52,23.21383814,6829676,2015
Arizona,9,1139,0,56.3,23.21383814,6829676,2015
Arizona,10,1164,0,56.3,23.21383814,6829676,2015
Arizona,11,1123,0,56.3,23.21383814,6829676,2015
Arizona,12,1107,0,56.3,23.21383814,6829676,2015
Arizona,13,1049,0,58.4,23.21383814,6829676,2015
Arizona,14,1059,0,58.4,23.21383814,6829676,2015
Arizona,15,1131,0,58.4,23.21383814,6829676,2015
Arizona,16,1099,0,58.4,23.21383814,6829676,2015
Arizona,17,1066,0,62.9,23.21383814,6829676,2015
Arizona,18,1010,0,62.9,23.21383814,6829676,2015
Arizona,1,1149,0,41.8,23.59246939,6941072,2016
Arizona,2,1192,0,41.8,23.59246939,6941072,2016
Arizona,3,1195,0,41.8,23.59246939,6941072,2016
Arizona,4,1217,0,41.8,23.59246939,6941072,2016
Arizona,5,1204,0,50.6,23.59246939,6941072,2016
Arizona,6,1275,0,50.6,23.59246939,6941072,2016
Arizona,7,1305,0,50.6,23.59246939,6941072,2016
Arizona,8,1283,0,50.6,23.59246939,6941072,2016
Arizona,9,1243,0,54.9,23.59246939,6941072,2016
Arizona,10,1288,0,54.9,23.59246939,6941072,2016
Arizona,11,1316,0,54.9,23.59246939,6941072,2016
Arizona,12,1201,0,54.9,23.59246939,6941072,2016
Arizona,13,1189,0,58.5,23.59246939,6941072,2016
Arizona,14,1139,0,58.5,23.59246939,6941072,2016
Arizona,15,1094,0,58.5,23.59246939,6941072,2016
Arizona,16,1106,0,58.5,23.59246939,6941072,2016
Arizona,17,1081,0,58.5,23.59246939,6941072,2016
Arizona,18,1035,0,64.6,23.59246939,6941072,2016
Arizona,1,1170,0,42.3,23.94234538,7044008,2017
Arizona,2,1205,0,42.3,23.94234538,7044008,2017
Arizona,3,1122,0,42.3,23.94234538,7044008,2017
Arizona,4,1191,0,42.3,23.94234538,7044008,2017
Arizona,5,1235,0,49.4,23.94234538,7044008,2017
Arizona,6,1216,0,49.4,23.94234538,7044008,2017
Arizona,7,1138,0,49.4,23.94234538,7044008,2017
Arizona,8,1125,0,49.4,23.94234538,7044008,2017
Arizona,9,1176,0,56.6,23.94234538,7044008,2017
Arizona,10,1169,0,56.6,23.94234538,7044008,2017
Arizona,11,1209,0,56.6,23.94234538,7044008,2017
Arizona,12,1189,0,56.6,23.94234538,7044008,2017
Arizona,13,1127,0,59.9,23.94234538,7044008,2017
Arizona,14,1171,0,59.9,23.94234538,7044008,2017
Arizona,15,1141,0,59.9,23.94234538,7044008,2017
Arizona,16,1124,0,59.9,23.94234538,7044008,2017
Arizona,17,1182,0,59.9,23.94234538,7044008,2017
Arizona,18,1169,0,66.1,23.94234538,7044008,2017
Arizona,1,1532,0,47.6,24.32988191,7158024,2018
Arizona,2,1514,0,47.6,24.32988191,7158024,2018
Arizona,3,1379,0,47.6,24.32988191,7158024,2018
Arizona,4,1363,0,47.6,24.32988191,7158024,2018
Arizona,5,1375,0,46.8,24.32988191,7158024,2018
Arizona,6,1309,0,46.8,24.32988191,7158024,2018
Arizona,7,1228,0,46.8,24.32988191,7158024,2018
Arizona,8,1172,0,46.8,24.32988191,7158024,2018
Arizona,9,1272,0,52.3,24.32988191,7158024,2018
Arizona,10,1282,0,52.3,24.32988191,7158024,2018
Arizona,11,1196,0,52.3,24.32988191,7158024,2018
Arizona,12,1232,0,52.3,24.32988191,7158024,2018
Arizona,13,1195,0,52.3,24.32988191,7158024,2018
Arizona,14,1247,0,62.9,24.32988191,7158024,2018
Arizona,15,1179,0,62.9,24.32988191,7158024,2018
Arizona,16,1161,0,62.9,24.32988191,7158024,2018
Arizona,17,1145,0,62.9,24.32988191,7158024,2018
Arizona,18,1157,0,68.5,24.32988191,7158024,2018
Arkansas,1,746,0,38.6,22.097262,2978048,2015
Arkansas,2,669,0,38.6,22.097262,2978048,2015
Arkansas,3,682,0,38.6,22.097262,2978048,2015
Arkansas,4,685,0,38.6,22.097262,2978048,2015
Arkansas,5,717,0,36.1,22.097262,2978048,2015
Arkansas,6,669,0,36.1,22.097262,2978048,2015
Arkansas,7,616,0,36.1,22.097262,2978048,2015
Arkansas,8,708,0,36.1,22.097262,2978048,2015
Arkansas,9,669,0,49.7,22.097262,2978048,2015
Arkansas,10,641,0,49.7,22.097262,2978048,2015
Arkansas,11,571,0,49.7,22.097262,2978048,2015
Arkansas,12,566,0,49.7,22.097262,2978048,2015
Arkansas,13,588,0,62.5,22.097262,2978048,2015
Arkansas,14,590,0,62.5,22.097262,2978048,2015
Arkansas,15,570,0,62.5,22.097262,2978048,2015
Arkansas,16,559,0,62.5,22.097262,2978048,2015
Arkansas,17,616,0,69.3,22.097262,2978048,2015
Arkansas,18,592,0,69.3,22.097262,2978048,2015
Arkansas,1,640,0,39.5,22.18533798,2989918,2016
Arkansas,2,629,0,39.5,22.18533798,2989918,2016
Arkansas,3,571,0,39.5,22.18533798,2989918,2016
Arkansas,4,624,0,39.5,22.18533798,2989918,2016
Arkansas,5,605,0,46.9,22.18533798,2989918,2016
Arkansas,6,615,0,46.9,22.18533798,2989918,2016
Arkansas,7,588,0,46.9,22.18533798,2989918,2016
Arkansas,8,627,0,46.9,22.18533798,2989918,2016
Arkansas,9,588,0,55.5,22.18533798,2989918,2016
Arkansas,10,588,0,55.5,22.18533798,2989918,2016
Arkansas,11,635,0,55.5,22.18533798,2989918,2016
Arkansas,12,583,0,55.5,22.18533798,2989918,2016
Arkansas,13,660,0,62.5,22.18533798,2989918,2016
Arkansas,14,603,0,62.5,22.18533798,2989918,2016
Arkansas,15,605,0,62.5,22.18533798,2989918,2016
Arkansas,16,604,0,62.5,22.18533798,2989918,2016
Arkansas,17,566,0,62.5,22.18533798,2989918,2016
Arkansas,18,553,0,67.2,22.18533798,2989918,2016
Arkansas,1,651,0,45.2,22.27012688,3001345,2017
Arkansas,2,658,0,45.2,22.27012688,3001345,2017
Arkansas,3,657,0,45.2,22.27012688,3001345,2017
Arkansas,4,579,0,45.2,22.27012688,3001345,2017
Arkansas,5,614,0,52.5,22.27012688,3001345,2017
Arkansas,6,626,0,52.5,22.27012688,3001345,2017
Arkansas,7,648,0,52.5,22.27012688,3001345,2017
Arkansas,8,657,0,52.5,22.27012688,3001345,2017
Arkansas,9,662,0,55.7,22.27012688,3001345,2017
Arkansas,10,635,0,55.7,22.27012688,3001345,2017
Arkansas,11,643,0,55.7,22.27012688,3001345,2017
Arkansas,12,636,0,55.7,22.27012688,3001345,2017
Arkansas,13,640,0,64.2,22.27012688,3001345,2017
Arkansas,14,609,0,64.2,22.27012688,3001345,2017
Arkansas,15,634,0,64.2,22.27012688,3001345,2017
Arkansas,16,604,0,64.2,22.27012688,3001345,2017
Arkansas,17,607,0,64.2,22.27012688,3001345,2017
Arkansas,18,590,0,67.7,22.27012688,3001345,2017
Arkansas,1,734,0,35.7,22.33236625,3009733,2018
Arkansas,2,763,0,35.7,22.33236625,3009733,2018
Arkansas,3,761,0,35.7,22.33236625,3009733,2018
Arkansas,4,736,0,35.7,22.33236625,3009733,2018
Arkansas,5,667,0,45.9,22.33236625,3009733,2018
Arkansas,6,680,0,45.9,22.33236625,3009733,2018
Arkansas,7,674,0,45.9,22.33236625,3009733,2018
Arkansas,8,671,0,45.9,22.33236625,3009733,2018
Arkansas,9,611,0,53.8,22.33236625,3009733,2018
Arkansas,10,652,0,53.8,22.33236625,3009733,2018
Arkansas,11,583,0,53.8,22.33236625,3009733,2018
Arkansas,12,578,0,53.8,22.33236625,3009733,2018
Arkansas,13,592,0,53.8,22.33236625,3009733,2018
Arkansas,14,576,0,55.2,22.33236625,3009733,2018
Arkansas,15,619,0,55.2,22.33236625,3009733,2018
Arkansas,16,541,0,55.2,22.33236625,3009733,2018
Arkansas,17,580,0,55.2,22.33236625,3009733,2018
Arkansas,18,625,0,75,22.33236625,3009733,2018
California,1,5812,0,48.6,96.34801155,38918045,2015
California,2,5837,0,48.6,96.34801155,38918045,2015
California,3,5580,0,48.6,96.34801155,38918045,2015
California,4,5691,0,48.6,96.34801155,38918045,2015
California,5,5505,0,53.2,96.34801155,38918045,2015
California,6,5566,0,53.2,96.34801155,38918045,2015
California,7,5436,0,53.2,96.34801155,38918045,2015
California,8,5207,0,53.2,96.34801155,38918045,2015
California,9,5415,0,56.9,96.34801155,38918045,2015
California,10,5289,0,56.9,96.34801155,38918045,2015
California,11,5228,0,56.9,96.34801155,38918045,2015
California,12,4858,0,56.9,96.34801155,38918045,2015
California,13,4759,0,56.7,96.34801155,38918045,2015
California,14,5082,0,56.7,96.34801155,38918045,2015
California,15,5003,0,56.7,96.34801155,38918045,2015
California,16,5047,0,56.7,96.34801155,38918045,2015
California,17,5035,0,60.8,96.34801155,38918045,2015
California,18,4803,0,60.8,96.34801155,38918045,2015
California,1,5775,0,44.5,96.96463019,39167117,2016
California,2,5627,0,44.5,96.96463019,39167117,2016
California,3,5377,0,44.5,96.96463019,39167117,2016
California,4,5234,0,44.5,96.96463019,39167117,2016
California,5,5387,0,51.8,96.96463019,39167117,2016
California,6,5601,0,51.8,96.96463019,39167117,2016
California,7,5610,0,51.8,96.96463019,39167117,2016
California,8,5515,0,51.8,96.96463019,39167117,2016
California,9,5540,0,52.5,96.96463019,39167117,2016
California,10,5293,0,52.5,96.96463019,39167117,2016
California,11,5489,0,52.5,96.96463019,39167117,2016
California,12,5256,0,52.5,96.96463019,39167117,2016
California,13,5169,0,57.9,96.96463019,39167117,2016
California,14,5194,0,57.9,96.96463019,39167117,2016
California,15,5161,0,57.9,96.96463019,39167117,2016
California,16,4920,0,57.9,96.96463019,39167117,2016
California,17,4897,0,57.9,96.96463019,39167117,2016
California,18,4963,0,62.2,96.96463019,39167117,2016
California,1,6061,0,42.2,97.4384228,39358497,2017
California,2,6267,0,42.2,97.4384228,39358497,2017
California,3,5978,0,42.2,97.4384228,39358497,2017
California,4,5747,0,42.2,97.4384228,39358497,2017
California,5,5970,0,47.3,97.4384228,39358497,2017
California,6,5710,0,47.3,97.4384228,39358497,2017
California,7,5621,0,47.3,97.4384228,39358497,2017
California,8,5347,0,47.3,97.4384228,39358497,2017
California,9,5539,0,53.4,97.4384228,39358497,2017
California,10,5432,0,53.4,97.4384228,39358497,2017
California,11,5386,0,53.4,97.4384228,39358497,2017
California,12,5156,0,53.4,97.4384228,39358497,2017
California,13,5166,0,55.6,97.4384228,39358497,2017
California,14,5194,0,55.6,97.4384228,39358497,2017
California,15,5121,0,55.6,97.4384228,39358497,2017
California,16,5072,0,55.6,97.4384228,39358497,2017
California,17,5269,0,55.6,97.4384228,39358497,2017
California,18,5226,0,63.4,97.4384228,39358497,2017
California,1,7042,0,48.8,97.6936415,39461588,2018
California,2,6862,0,48.8,97.6936415,39461588,2018
California,3,6342,0,48.8,97.6936415,39461588,2018
California,4,5845,0,48.8,97.6936415,39461588,2018
California,5,5981,0,46.6,97.6936415,39461588,2018
California,6,5567,0,46.6,97.6936415,39461588,2018
California,7,5627,0,46.6,97.6936415,39461588,2018
California,8,5692,0,46.6,97.6936415,39461588,2018
California,9,5731,0,48.9,97.6936415,39461588,2018
California,10,5923,0,48.9,97.6936415,39461588,2018
California,11,5686,0,48.9,97.6936415,39461588,2018
California,12,5486,0,48.9,97.6936415,39461588,2018
California,13,5372,0,48.9,97.6936415,39461588,2018
California,14,5279,0,57.1,97.6936415,39461588,2018
California,15,5090,0,57.1,97.6936415,39461588,2018
California,16,4996,0,57.1,97.6936415,39461588,2018
California,17,5139,0,57.1,97.6936415,39461588,2018
California,18,4968,0,63,97.6936415,39461588,2018
Colorado,1,885,0,29.2,20.30545223,5450623,2015
Colorado,2,830,0,29.2,20.30545223,5450623,2015
Colorado,3,748,0,29.2,20.30545223,5450623,2015
Colorado,4,778,0,29.2,20.30545223,5450623,2015
Colorado,5,747,0,32.1,20.30545223,5450623,2015
Colorado,6,687,0,32.1,20.30545223,5450623,2015
Colorado,7,725,0,32.1,20.30545223,5450623,2015
Colorado,8,724,0,32.1,20.30545223,5450623,2015
Colorado,9,679,0,40.6,20.30545223,5450623,2015
Colorado,10,672,0,40.6,20.30545223,5450623,2015
Colorado,11,731,0,40.6,20.30545223,5450623,2015
Colorado,12,700,0,40.6,20.30545223,5450623,2015
Colorado,13,720,0,44.8,20.30545223,5450623,2015
Colorado,14,733,0,44.8,20.30545223,5450623,2015
Colorado,15,763,0,44.8,20.30545223,5450623,2015
Colorado,16,735,0,44.8,20.30545223,5450623,2015
Colorado,17,709,0,49.8,20.30545223,5450623,2015
Colorado,18,656,0,49.8,20.30545223,5450623,2015
Colorado,1,790,0,25.6,20.63548801,5539215,2016
Colorado,2,802,0,25.6,20.63548801,5539215,2016
Colorado,3,713,0,25.6,20.63548801,5539215,2016
Colorado,4,804,0,25.6,20.63548801,5539215,2016
Colorado,5,695,0,32.4,20.63548801,5539215,2016
Colorado,6,788,0,32.4,20.63548801,5539215,2016
Colorado,7,778,0,32.4,20.63548801,5539215,2016
Colorado,8,743,0,32.4,20.63548801,5539215,2016
Colorado,9,737,0,37.9,20.63548801,5539215,2016
Colorado,10,788,0,37.9,20.63548801,5539215,2016
Colorado,11,752,0,37.9,20.63548801,5539215,2016
Colorado,12,822,0,37.9,20.63548801,5539215,2016
Colorado,13,801,0,43.7,20.63548801,5539215,2016
Colorado,14,752,0,43.7,20.63548801,5539215,2016
Colorado,15,752,0,43.7,20.63548801,5539215,2016
Colorado,16,704,0,43.7,20.63548801,5539215,2016
Colorado,17,725,0,43.7,20.63548801,5539215,2016
Colorado,18,802,0,50.8,20.63548801,5539215,2016
Colorado,1,793,0,25.3,20.90620885,5611885,2017
Colorado,2,840,0,25.3,20.90620885,5611885,2017
Colorado,3,792,0,25.3,20.90620885,5611885,2017
Colorado,4,742,0,25.3,20.90620885,5611885,2017
Colorado,5,782,0,35.4,20.90620885,5611885,2017
Colorado,6,821,0,35.4,20.90620885,5611885,2017
Colorado,7,798,0,35.4,20.90620885,5611885,2017
Colorado,8,822,0,35.4,20.90620885,5611885,2017
Colorado,9,788,0,42.5,20.90620885,5611885,2017
Colorado,10,817,0,42.5,20.90620885,5611885,2017
Colorado,11,796,0,42.5,20.90620885,5611885,2017
Colorado,12,773,0,42.5,20.90620885,5611885,2017
Colorado,13,773,0,44.3,20.90620885,5611885,2017
Colorado,14,772,0,44.3,20.90620885,5611885,2017
Colorado,15,777,0,44.3,20.90620885,5611885,2017
Colorado,16,806,0,44.3,20.90620885,5611885,2017
Colorado,17,732,0,44.3,20.90620885,5611885,2017
Colorado,18,725,0,51.5,20.90620885,5611885,2017
Colorado,1,867,0,29.7,21.20200871,5691287,2018
Colorado,2,868,0,29.7,21.20200871,5691287,2018
Colorado,3,815,0,29.7,21.20200871,5691287,2018
Colorado,4,845,0,29.7,21.20200871,5691287,2018
Colorado,5,857,0,28.6,21.20200871,5691287,2018
Colorado,6,822,0,28.6,21.20200871,5691287,2018
