"","State","Week","Deaths","Covid.Feature","TAVG","Average.Population.Density","Population","Year","Covid.19.Deaths","Average.of.Death.from.2015.to2019","Estimated","V1"
"3640","New Jersey",1,1524,0,36.2,466.5101224,8885525,2017,0,1552.6,1491.83333333331,100.571540862516
"3641","New Jersey",2,1698,0,36.2,466.5101224,8885525,2017,0,1628.2,1491.83333333331,100.571540862516
"3642","New Jersey",3,1606,0,36.2,466.5101224,8885525,2017,0,1563.6,1491.83333333331,100.571540862516
"3643","New Jersey",4,1576,0,36.2,466.5101224,8885525,2017,0,1573.8,1491.83333333331,100.571540862516
"3644","New Jersey",5,1632,0,40.4,466.5101224,8885525,2017,0,1568,1491.83333333331,100.571540862516
"3645","New Jersey",6,1562,0,40.4,466.5101224,8885525,2017,0,1571.2,1491.83333333331,100.571540862516
"3646","New Jersey",7,1582,0,40.4,466.5101224,8885525,2017,0,1544.4,1491.83333333331,100.571540862516
"3647","New Jersey",8,1581,0,40.4,466.5101224,8885525,2017,0,1514,1491.83333333331,100.571540862516
"3648","New Jersey",9,1488,0,38.9,466.5101224,8885525,2017,0,1494.8,1491.83333333331,100.571540862516
"3649","New Jersey",10,1582,0,38.9,466.5101224,8885525,2017,0,1506,1491.83333333331,100.571540862516
"3650","New Jersey",11,1508,0,38.9,466.5101224,8885525,2017,0,1465.2,1491.83333333331,100.571540862516
"3651","New Jersey",12,1445,0,38.9,466.5101224,8885525,2017,0,1479.4,1491.83333333331,100.571540862516
"3652","New Jersey",13,1440,0,55.9,466.5101224,8885525,2017,0,1425.8,1491.83333333331,100.571540862516
"3653","New Jersey",14,1505,0,55.9,466.5101224,8885525,2017,0,1437.4,1491.83333333331,100.571540862516
"3654","New Jersey",15,1424,0,55.9,466.5101224,8885525,2017,0,1412,1491.83333333331,100.571540862516
"3655","New Jersey",16,1420,0,55.9,466.5101224,8885525,2017,0,1392.2,1491.83333333331,100.571540862516
"3656","New Jersey",17,1409,0,55.9,466.5101224,8885525,2017,0,1360.4,1491.83333333331,100.571540862516
"3657","New Jersey",18,1339,0,60,466.5101224,8885525,2017,0,1364,1491.83333333331,100.571540862516
"3658","New Jersey",1,1682,0,29.2,466.5363736,8886025,2018,0,1552.6,1501.79444444442,100.571540862516
"3659","New Jersey",2,1766,0,29.2,466.5363736,8886025,2018,0,1628.2,1501.79444444442,100.571540862516
"3660","New Jersey",3,1605,0,29.2,466.5363736,8886025,2018,0,1563.6,1501.79444444442,100.571540862516
"3661","New Jersey",4,1635,0,29.2,466.5363736,8886025,2018,0,1573.8,1501.79444444442,100.571540862516
"3662","New Jersey",5,1577,0,39.4,466.5363736,8886025,2018,0,1568,1501.79444444442,100.571540862516
"3663","New Jersey",6,1666,0,39.4,466.5363736,8886025,2018,0,1571.2,1501.79444444442,100.571540862516
"3664","New Jersey",7,1632,0,39.4,466.5363736,8886025,2018,0,1544.4,1501.79444444442,100.571540862516
"3665","New Jersey",8,1527,0,39.4,466.5363736,8886025,2018,0,1514,1501.79444444442,100.571540862516
"3666","New Jersey",9,1481,0,38.3,466.5363736,8886025,2018,0,1494.8,1501.79444444442,100.571540862516
"3667","New Jersey",10,1467,0,38.3,466.5363736,8886025,2018,0,1506,1501.79444444442,100.571540862516
"3668","New Jersey",11,1421,0,38.3,466.5363736,8886025,2018,0,1465.2,1501.79444444442,100.571540862516
"3669","New Jersey",12,1516,0,38.3,466.5363736,8886025,2018,0,1479.4,1501.79444444442,100.571540862516
"3670","New Jersey",13,1510,0,38.3,466.5363736,8886025,2018,0,1425.8,1501.79444444442,100.571540862516
"3671","New Jersey",14,1463,0,47.9,466.5363736,8886025,2018,0,1437.4,1501.79444444442,100.571540862516
"3672","New Jersey",15,1443,0,47.9,466.5363736,8886025,2018,0,1412,1501.79444444442,100.571540862516
"3673","New Jersey",16,1442,0,47.9,466.5363736,8886025,2018,0,1392.2,1501.79444444442,100.571540862516
"3674","New Jersey",17,1369,0,47.9,466.5363736,8886025,2018,0,1360.4,1501.79444444442,100.571540862516
"3675","New Jersey",18,1467,0,65.2,466.5363736,8886025,2018,0,1364,1501.79444444442,100.571540862516
"3676","New Mexico",1,364,0,35.6,6.650395785,2089291,2015,0,385,353.277777777763,26.5658228993025
"3677","New Mexico",2,359,0,35.6,6.650395785,2089291,2015,0,384.6,353.277777777763,26.5658228993025
"3678","New Mexico",3,413,0,35.6,6.650395785,2089291,2015,0,394.6,353.277777777763,26.5658228993025
"3679","New Mexico",4,374,0,35.6,6.650395785,2089291,2015,0,371,353.277777777763,26.5658228993025
"3680","New Mexico",5,342,0,41.4,6.650395785,2089291,2015,0,362.2,353.277777777763,26.5658228993025
"3681","New Mexico",6,342,0,41.4,6.650395785,2089291,2015,0,383.4,353.277777777763,26.5658228993025
"3682","New Mexico",7,338,0,41.4,6.650395785,2089291,2015,0,368.4,353.277777777763,26.5658228993025
"3683","New Mexico",8,344,0,41.4,6.650395785,2089291,2015,0,373.8,353.277777777763,26.5658228993025
"3684","New Mexico",9,351,0,47.6,6.650395785,2089291,2015,0,374.6,353.277777777763,26.5658228993025
"3685","New Mexico",10,336,0,47.6,6.650395785,2089291,2015,0,366.6,353.277777777763,26.5658228993025
"3686","New Mexico",11,352,0,47.6,6.650395785,2089291,2015,0,376,353.277777777763,26.5658228993025
"3687","New Mexico",12,342,0,47.6,6.650395785,2089291,2015,0,365,353.277777777763,26.5658228993025
"3688","New Mexico",13,364,0,52.5,6.650395785,2089291,2015,0,362.6,353.277777777763,26.5658228993025
"3689","New Mexico",14,319,0,52.5,6.650395785,2089291,2015,0,357.6,353.277777777763,26.5658228993025
"3690","New Mexico",15,321,0,52.5,6.650395785,2089291,2015,0,356.6,353.277777777763,26.5658228993025
"3691","New Mexico",16,335,0,52.5,6.650395785,2089291,2015,0,346.6,353.277777777763,26.5658228993025
"3692","New Mexico",17,315,0,58.3,6.650395785,2089291,2015,0,342,353.277777777763,26.5658228993025
"3693","New Mexico",18,328,0,58.3,6.650395785,2089291,2015,0,348.8,353.277777777763,26.5658228993025
"3694","New Mexico",1,375,0,34.3,6.657841026,2091630,2016,0,385,360.511111111096,26.5658228993025
"3695","New Mexico",2,350,0,34.3,6.657841026,2091630,2016,0,384.6,360.511111111096,26.5658228993025
"3696","New Mexico",3,362,0,34.3,6.657841026,2091630,2016,0,394.6,360.511111111096,26.5658228993025
"3697","New Mexico",4,363,0,34.3,6.657841026,2091630,2016,0,371,360.511111111096,26.5658228993025
"3698","New Mexico",5,349,0,42,6.657841026,2091630,2016,0,362.2,360.511111111096,26.5658228993025
"3699","New Mexico",6,373,0,42,6.657841026,2091630,2016,0,383.4,360.511111111096,26.5658228993025
"3700","New Mexico",7,388,0,42,6.657841026,2091630,2016,0,368.4,360.511111111096,26.5658228993025
"3701","New Mexico",8,363,0,42,6.657841026,2091630,2016,0,373.8,360.511111111096,26.5658228993025
"3702","New Mexico",9,365,0,48.3,6.657841026,2091630,2016,0,374.6,360.511111111096,26.5658228993025
"3703","New Mexico",10,401,0,48.3,6.657841026,2091630,2016,0,366.6,360.511111111096,26.5658228993025
"3704","New Mexico",11,387,0,48.3,6.657841026,2091630,2016,0,376,360.511111111096,26.5658228993025
"3705","New Mexico",12,367,0,48.3,6.657841026,2091630,2016,0,365,360.511111111096,26.5658228993025
"3706","New Mexico",13,391,0,52.3,6.657841026,2091630,2016,0,362.6,360.511111111096,26.5658228993025
"3707","New Mexico",14,394,0,52.3,6.657841026,2091630,2016,0,357.6,360.511111111096,26.5658228993025
"3708","New Mexico",15,334,0,52.3,6.657841026,2091630,2016,0,356.6,360.511111111096,26.5658228993025
"3709","New Mexico",16,356,0,52.3,6.657841026,2091630,2016,0,346.6,360.511111111096,26.5658228993025
"3710","New Mexico",17,321,0,52.3,6.657841026,2091630,2016,0,342,360.511111111096,26.5658228993025
"3711","New Mexico",18,350,0,59.4,6.657841026,2091630,2016,0,348.8,360.511111111096,26.5658228993025
"3712","New Mexico",1,376,0,37.2,6.658331222,2091784,2017,0,385,367.744444444432,26.5658228993025
"3713","New Mexico",2,381,0,37.2,6.658331222,2091784,2017,0,384.6,367.744444444432,26.5658228993025
"3714","New Mexico",3,364,0,37.2,6.658331222,2091784,2017,0,394.6,367.744444444432,26.5658228993025
"3715","New Mexico",4,374,0,37.2,6.658331222,2091784,2017,0,371,367.744444444432,26.5658228993025
"3716","New Mexico",5,352,0,44.5,6.658331222,2091784,2017,0,362.2,367.744444444432,26.5658228993025
"3717","New Mexico",6,435,0,44.5,6.658331222,2091784,2017,0,383.4,367.744444444432,26.5658228993025
"3718","New Mexico",7,376,0,44.5,6.658331222,2091784,2017,0,368.4,367.744444444432,26.5658228993025
"3719","New Mexico",8,395,0,44.5,6.658331222,2091784,2017,0,373.8,367.744444444432,26.5658228993025
"3720","New Mexico",9,375,0,51.2,6.658331222,2091784,2017,0,374.6,367.744444444432,26.5658228993025
"3721","New Mexico",10,378,0,51.2,6.658331222,2091784,2017,0,366.6,367.744444444432,26.5658228993025
"3722","New Mexico",11,390,0,51.2,6.658331222,2091784,2017,0,376,367.744444444432,26.5658228993025
"3723","New Mexico",12,344,0,51.2,6.658331222,2091784,2017,0,365,367.744444444432,26.5658228993025
"3724","New Mexico",13,331,0,53.7,6.658331222,2091784,2017,0,362.6,367.744444444432,26.5658228993025
"3725","New Mexico",14,370,0,53.7,6.658331222,2091784,2017,0,357.6,367.744444444432,26.5658228993025
"3726","New Mexico",15,352,0,53.7,6.658331222,2091784,2017,0,356.6,367.744444444432,26.5658228993025
"3727","New Mexico",16,361,0,53.7,6.658331222,2091784,2017,0,346.6,367.744444444432,26.5658228993025
"3728","New Mexico",17,356,0,53.7,6.658331222,2091784,2017,0,342,367.744444444432,26.5658228993025
"3729","New Mexico",18,370,0,60.1,6.658331222,2091784,2017,0,348.8,367.744444444432,26.5658228993025
"3730","New Mexico",1,402,0,37,6.661377436,2092741,2018,0,385,374.977777777765,26.5658228993025
"3731","New Mexico",2,385,0,37,6.661377436,2092741,2018,0,384.6,374.977777777765,26.5658228993025
"3732","New Mexico",3,427,0,37,6.661377436,2092741,2018,0,394.6,374.977777777765,26.5658228993025
"3733","New Mexico",4,387,0,37,6.661377436,2092741,2018,0,371,374.977777777765,26.5658228993025
"3734","New Mexico",5,377,0,41.3,6.661377436,2092741,2018,0,362.2,374.977777777765,26.5658228993025
"3735","New Mexico",6,399,0,41.3,6.661377436,2092741,2018,0,383.4,374.977777777765,26.5658228993025
"3736","New Mexico",7,368,0,41.3,6.661377436,2092741,2018,0,368.4,374.977777777765,26.5658228993025
"3737","New Mexico",8,392,0,41.3,6.661377436,2092741,2018,0,373.8,374.977777777765,26.5658228993025
"3738","New Mexico",9,398,0,47.2,6.661377436,2092741,2018,0,374.6,374.977777777765,26.5658228993025
"3739","New Mexico",10,398,0,47.2,6.661377436,2092741,2018,0,366.6,374.977777777765,26.5658228993025
"3740","New Mexico",11,363,0,47.2,6.661377436,2092741,2018,0,376,374.977777777765,26.5658228993025
"3741","New Mexico",12,372,0,47.2,6.661377436,2092741,2018,0,365,374.977777777765,26.5658228993025
"3742","New Mexico",13,354,0,47.2,6.661377436,2092741,2018,0,362.6,374.977777777765,26.5658228993025
"3743","New Mexico",14,369,0,55.1,6.661377436,2092741,2018,0,357.6,374.977777777765,26.5658228993025
"3744","New Mexico",15,404,0,55.1,6.661377436,2092741,2018,0,356.6,374.977777777765,26.5658228993025
"3745","New Mexico",16,334,0,55.1,6.661377436,2092741,2018,0,346.6,374.977777777765,26.5658228993025
"3746","New Mexico",17,342,0,55.1,6.661377436,2092741,2018,0,342,374.977777777765,26.5658228993025
"3747","New Mexico",18,338,0,65.6,6.661377436,2092741,2018,0,348.8,374.977777777765,26.5658228993025
"3748","New York",1,2263,0,16.2,161.0301682,19654666,2015,0,2376.8,1781.67777777725,459.275941169716
"3749","New York",2,2239,0,16.2,161.0301682,19654666,2015,0,2390.8,1781.67777777725,459.275941169716
"3750","New York",3,2130,0,16.2,161.0301682,19654666,2015,0,2322.8,1781.67777777725,459.275941169716
"3751","New York",4,2124,0,16.2,161.0301682,19654666,2015,0,2362,1781.67777777725,459.275941169716
"3752","New York",5,2167,0,9.2,161.0301682,19654666,2015,0,2288.4,1781.67777777725,459.275941169716
"3753","New York",6,2139,0,9.2,161.0301682,19654666,2015,0,2297,1781.67777777725,459.275941169716
"3754","New York",7,2143,0,9.2,161.0301682,19654666,2015,0,2248.2,1781.67777777725,459.275941169716
"3755","New York",8,2046,0,9.2,161.0301682,19654666,2015,0,2242,1781.67777777725,459.275941169716
"3756","New York",9,2156,0,25.5,161.0301682,19654666,2015,0,2254,1781.67777777725,459.275941169716
"3757","New York",10,2091,0,25.5,161.0301682,19654666,2015,0,2282.6,1781.67777777725,459.275941169716
"3758","New York",11,2001,0,25.5,161.0301682,19654666,2015,0,2169.8,1781.67777777725,459.275941169716
"3759","New York",12,2005,0,25.5,161.0301682,19654666,2015,0,2191.2,1781.67777777725,459.275941169716
"3760","New York",13,2038,0,43.3,161.0301682,19654666,2015,0,2194.4,1781.67777777725,459.275941169716
"3761","New York",14,1944,0,43.3,161.0301682,19654666,2015,0,2152.8,1781.67777777725,459.275941169716
"3762","New York",15,1997,0,43.3,161.0301682,19654666,2015,0,2182.2,1781.67777777725,459.275941169716
"3763","New York",16,1923,0,43.3,161.0301682,19654666,2015,0,2124.4,1781.67777777725,459.275941169716
"3764","New York",17,1850,0,61,161.0301682,19654666,2015,0,2073.8,1781.67777777725,459.275941169716
"3765","New York",18,1853,0,61,161.0301682,19654666,2015,0,2095.8,1781.67777777725,459.275941169716
"3766","New York",1,1936,0,23.7,160.8561658,19633428,2016,0,2376.8,2008.86666666617,459.275941169716
"3767","New York",2,1991,0,23.7,160.8561658,19633428,2016,0,2390.8,2008.86666666617,459.275941169716
"3768","New York",3,1974,0,23.7,160.8561658,19633428,2016,0,2322.8,2008.86666666617,459.275941169716
"3769","New York",4,2038,0,23.7,160.8561658,19633428,2016,0,2362,2008.86666666617,459.275941169716
"3770","New York",5,1960,0,26.7,160.8561658,19633428,2016,0,2288.4,2008.86666666617,459.275941169716
"3771","New York",6,1746,0,26.7,160.8561658,19633428,2016,0,2297,2008.86666666617,459.275941169716
"3772","New York",7,1809,0,26.7,160.8561658,19633428,2016,0,2248.2,2008.86666666617,459.275941169716
"3773","New York",8,1823,0,26.7,160.8561658,19633428,2016,0,2242,2008.86666666617,459.275941169716
"3774","New York",9,1949,0,37.7,160.8561658,19633428,2016,0,2254,2008.86666666617,459.275941169716
"3775","New York",10,1989,0,37.7,160.8561658,19633428,2016,0,2282.6,2008.86666666617,459.275941169716
"3776","New York",11,1768,0,37.7,160.8561658,19633428,2016,0,2169.8,2008.86666666617,459.275941169716
"3777","New York",12,1849,0,37.7,160.8561658,19633428,2016,0,2191.2,2008.86666666617,459.275941169716
"3778","New York",13,1916,0,41.3,160.8561658,19633428,2016,0,2194.4,2008.86666666617,459.275941169716
"3779","New York",14,1964,0,41.3,160.8561658,19633428,2016,0,2152.8,2008.86666666617,459.275941169716
"3780","New York",15,1940,0,41.3,160.8561658,19633428,2016,0,2182.2,2008.86666666617,459.275941169716
"3781","New York",16,1945,0,41.3,160.8561658,19633428,2016,0,2124.4,2008.86666666617,459.275941169716
"3782","New York",17,1855,0,41.3,160.8561658,19633428,2016,0,2073.8,2008.86666666617,459.275941169716
"3783","New York",18,1893,0,55.7,160.8561658,19633428,2016,0,2095.8,2008.86666666617,459.275941169716
"3784","New York",1,2165,0,27.9,160.4968547,19589572,2017,0,2376.8,2236.05555555504,459.275941169716
"3785","New York",2,2115,0,27.9,160.4968547,19589572,2017,0,2390.8,2236.05555555504,459.275941169716
"3786","New York",3,2049,0,27.9,160.4968547,19589572,2017,0,2322.8,2236.05555555504,459.275941169716
"3787","New York",4,2165,0,27.9,160.4968547,19589572,2017,0,2362,2236.05555555504,459.275941169716
"3788","New York",5,2033,0,30.6,160.4968547,19589572,2017,0,2288.4,2236.05555555504,459.275941169716
"3789","New York",6,2127,0,30.6,160.4968547,19589572,2017,0,2297,2236.05555555504,459.275941169716
"3790","New York",7,2041,0,30.6,160.4968547,19589572,2017,0,2248.2,2236.05555555504,459.275941169716
"3791","New York",8,2075,0,30.6,160.4968547,19589572,2017,0,2242,2236.05555555504,459.275941169716
"3792","New York",9,1972,0,28.2,160.4968547,19589572,2017,0,2254,2236.05555555504,459.275941169716
"3793","New York",10,2031,0,28.2,160.4968547,19589572,2017,0,2282.6,2236.05555555504,459.275941169716
"3794","New York",11,2012,0,28.2,160.4968547,19589572,2017,0,2169.8,2236.05555555504,459.275941169716
"3795","New York",12,2046,0,28.2,160.4968547,19589572,2017,0,2191.2,2236.05555555504,459.275941169716
"3796","New York",13,1946,0,48.8,160.4968547,19589572,2017,0,2194.4,2236.05555555504,459.275941169716
"3797","New York",14,1855,0,48.8,160.4968547,19589572,2017,0,2152.8,2236.05555555504,459.275941169716
"3798","New York",15,2001,0,48.8,160.4968547,19589572,2017,0,2182.2,2236.05555555504,459.275941169716
"3799","New York",16,1872,0,48.8,160.4968547,19589572,2017,0,2124.4,2236.05555555504,459.275941169716
"3800","New York",17,1967,0,48.8,160.4968547,19589572,2017,0,2073.8,2236.05555555504,459.275941169716
"3801","New York",18,1867,0,54,160.4968547,19589572,2017,0,2095.8,2236.05555555504,459.275941169716
"3802","New York",1,2286,0,19.1,160.0116586,19530351,2018,0,2376.8,2463.24444444396,459.275941169716
"3803","New York",2,2452,0,19.1,160.0116586,19530351,2018,0,2390.8,2463.24444444396,459.275941169716
"3804","New York",3,2238,0,19.1,160.0116586,19530351,2018,0,2322.8,2463.24444444396,459.275941169716
"3805","New York",4,2163,0,19.1,160.0116586,19530351,2018,0,2362,2463.24444444396,459.275941169716
"3806","New York",5,2139,0,29.4,160.0116586,19530351,2018,0,2288.4,2463.24444444396,459.275941169716
"3807","New York",6,2199,0,29.4,160.0116586,19530351,2018,0,2297,2463.24444444396,459.275941169716
"3808","New York",7,2127,0,29.4,160.0116586,19530351,2018,0,2248.2,2463.24444444396,459.275941169716
"3809","New York",8,2124,0,29.4,160.0116586,19530351,2018,0,2242,2463.24444444396,459.275941169716
"3810","New York",9,2084,0,29.9,160.0116586,19530351,2018,0,2254,2463.24444444396,459.275941169716
"3811","New York",10,2014,0,29.9,160.0116586,19530351,2018,0,2282.6,2463.24444444396,459.275941169716
"3812","New York",11,1949,0,29.9,160.0116586,19530351,2018,0,2169.8,2463.24444444396,459.275941169716
"3813","New York",12,1997,0,29.9,160.0116586,19530351,2018,0,2191.2,2463.24444444396,459.275941169716
"3814","New York",13,1962,0,29.9,160.0116586,19530351,2018,0,2194.4,2463.24444444396,459.275941169716
"3815","New York",14,1953,0,37.8,160.0116586,19530351,2018,0,2152.8,2463.24444444396,459.275941169716
"3816","New York",15,1967,0,37.8,160.0116586,19530351,2018,0,2182.2,2463.24444444396,459.275941169716
"3817","New York",16,2001,0,37.8,160.0116586,19530351,2018,0,2124.4,2463.24444444396,459.275941169716
"3818","New York",17,1891,0,37.8,160.0116586,19530351,2018,0,2073.8,2463.24444444396,459.275941169716
"3819","New York",18,1901,0,60.1,160.0116586,19530351,2018,0,2095.8,2463.24444444396,459.275941169716
"3820","North Carolina",1,2107,0,39.4,79.6668202,10031646,2015,0,2341.8,1574.27777777717,550.357068975031
"3821","North Carolina",2,2096,0,39.4,79.6668202,10031646,2015,0,2314.6,1574.27777777717,550.357068975031
"3822","North Carolina",3,1809,0,39.4,79.6668202,10031646,2015,0,2216.2,1574.27777777717,550.357068975031
"3823","North Carolina",4,1857,0,39.4,79.6668202,10031646,2015,0,2226.4,1574.27777777717,550.357068975031
"3824","North Carolina",5,1928,0,34.9,79.6668202,10031646,2015,0,2225.6,1574.27777777717,550.357068975031
"3825","North Carolina",6,1896,0,34.9,79.6668202,10031646,2015,0,2222,1574.27777777717,550.357068975031
"3826","North Carolina",7,1973,0,34.9,79.6668202,10031646,2015,0,2224.2,1574.27777777717,550.357068975031
"3827","North Carolina",8,1872,0,34.9,79.6668202,10031646,2015,0,2162.6,1574.27777777717,550.357068975031
"3828","North Carolina",9,1985,0,50.7,79.6668202,10031646,2015,0,2192.6,1574.27777777717,550.357068975031
"3829","North Carolina",10,1886,0,50.7,79.6668202,10031646,2015,0,2159.6,1574.27777777717,550.357068975031
"3830","North Carolina",11,1767,0,50.7,79.6668202,10031646,2015,0,2084.4,1574.27777777717,550.357068975031
"3831","North Carolina",12,1772,0,50.7,79.6668202,10031646,2015,0,2098,1574.27777777717,550.357068975031
"3832","North Carolina",13,1748,0,60,79.6668202,10031646,2015,0,2087.6,1574.27777777717,550.357068975031
"3833","North Carolina",14,1773,0,60,79.6668202,10031646,2015,0,2047.4,1574.27777777717,550.357068975031
"3834","North Carolina",15,1669,0,60,79.6668202,10031646,2015,0,2025.4,1574.27777777717,550.357068975031
"3835","North Carolina",16,1637,0,60,79.6668202,10031646,2015,0,1950.2,1574.27777777717,550.357068975031
"3836","North Carolina",17,1594,0,68.6,79.6668202,10031646,2015,0,1929.4,1574.27777777717,550.357068975031
"3837","North Carolina",18,1723,0,68.6,79.6668202,10031646,2015,0,1955.6,1574.27777777717,550.357068975031
"3838","North Carolina",1,1916,0,38.4,80.64475858,10154788,2016,0,2341.8,1855.57222222164,550.357068975031
"3839","North Carolina",2,1862,0,38.4,80.64475858,10154788,2016,0,2314.6,1855.57222222164,550.357068975031
"3840","North Carolina",3,1902,0,38.4,80.64475858,10154788,2016,0,2216.2,1855.57222222164,550.357068975031
"3841","North Carolina",4,1949,0,38.4,80.64475858,10154788,2016,0,2226.4,1855.57222222164,550.357068975031
"3842","North Carolina",5,1886,0,43.2,80.64475858,10154788,2016,0,2225.6,1855.57222222164,550.357068975031
"3843","North Carolina",6,1846,0,43.2,80.64475858,10154788,2016,0,2222,1855.57222222164,550.357068975031
"3844","North Carolina",7,1848,0,43.2,80.64475858,10154788,2016,0,2224.2,1855.57222222164,550.357068975031
"3845","North Carolina",8,1797,0,43.2,80.64475858,10154788,2016,0,2162.6,1855.57222222164,550.357068975031
"3846","North Carolina",9,1893,0,56.2,80.64475858,10154788,2016,0,2192.6,1855.57222222164,550.357068975031
"3847","North Carolina",10,1875,0,56.2,80.64475858,10154788,2016,0,2159.6,1855.57222222164,550.357068975031
"3848","North Carolina",11,1719,0,56.2,80.64475858,10154788,2016,0,2084.4,1855.57222222164,550.357068975031
"3849","North Carolina",12,1883,0,56.2,80.64475858,10154788,2016,0,2098,1855.57222222164,550.357068975031
"3850","North Carolina",13,1821,0,58.7,80.64475858,10154788,2016,0,2087.6,1855.57222222164,550.357068975031
"3851","North Carolina",14,1745,0,58.7,80.64475858,10154788,2016,0,2047.4,1855.57222222164,550.357068975031
"3852","North Carolina",15,1798,0,58.7,80.64475858,10154788,2016,0,2025.4,1855.57222222164,550.357068975031
"3853","North Carolina",16,1688,0,58.7,80.64475858,10154788,2016,0,1950.2,1855.57222222164,550.357068975031
"3854","North Carolina",17,1670,0,58.7,80.64475858,10154788,2016,0,1929.4,1855.57222222164,550.357068975031
"3855","North Carolina",18,1705,0,65.8,80.64475858,10154788,2016,0,1955.6,1855.57222222164,550.357068975031
"3856","North Carolina",1,2002,0,45.4,81.54568774,10268233,2017,0,2341.8,2136.86666666612,550.357068975031
"3857","North Carolina",2,1988,0,45.4,81.54568774,10268233,2017,0,2314.6,2136.86666666612,550.357068975031
"3858","North Carolina",3,1870,0,45.4,81.54568774,10268233,2017,0,2216.2,2136.86666666612,550.357068975031
"3859","North Carolina",4,1906,0,45.4,81.54568774,10268233,2017,0,2226.4,2136.86666666612,550.357068975031
"3860","North Carolina",5,1827,0,50.7,81.54568774,10268233,2017,0,2225.6,2136.86666666612,550.357068975031
"3861","North Carolina",6,1938,0,50.7,81.54568774,10268233,2017,0,2222,2136.86666666612,550.357068975031
"3862","North Carolina",7,1881,0,50.7,81.54568774,10268233,2017,0,2224.2,2136.86666666612,550.357068975031
"3863","North Carolina",8,2004,0,50.7,81.54568774,10268233,2017,0,2162.6,2136.86666666612,550.357068975031
"3864","North Carolina",9,1966,0,50,81.54568774,10268233,2017,0,2192.6,2136.86666666612,550.357068975031
"3865","North Carolina",10,1989,0,50,81.54568774,10268233,2017,0,2159.6,2136.86666666612,550.357068975031
"3866","North Carolina",11,1992,0,50,81.54568774,10268233,2017,0,2084.4,2136.86666666612,550.357068975031
"3867","North Carolina",12,2012,0,50,81.54568774,10268233,2017,0,2098,2136.86666666612,550.357068975031
"3868","North Carolina",13,1945,0,63.9,81.54568774,10268233,2017,0,2087.6,2136.86666666612,550.357068975031
"3869","North Carolina",14,1872,0,63.9,81.54568774,10268233,2017,0,2047.4,2136.86666666612,550.357068975031
"3870","North Carolina",15,1805,0,63.9,81.54568774,10268233,2017,0,2025.4,2136.86666666612,550.357068975031
"3871","North Carolina",16,1737,0,63.9,81.54568774,10268233,2017,0,1950.2,2136.86666666612,550.357068975031
"3872","North Carolina",17,1766,0,63.9,81.54568774,10268233,2017,0,1929.4,2136.86666666612,550.357068975031
"3873","North Carolina",18,1753,0,67.7,81.54568774,10268233,2017,0,1955.6,2136.86666666612,550.357068975031
"3874","North Carolina",1,2142,0,35.8,82.44611658,10381615,2018,0,2341.8,2418.16111111047,550.357068975031
"3875","North Carolina",2,2208,0,35.8,82.44611658,10381615,2018,0,2314.6,2418.16111111047,550.357068975031
"3876","North Carolina",3,2116,0,35.8,82.44611658,10381615,2018,0,2216.2,2418.16111111047,550.357068975031
"3877","North Carolina",4,2089,0,35.8,82.44611658,10381615,2018,0,2226.4,2418.16111111047,550.357068975031
"3878","North Carolina",5,2094,0,51.9,82.44611658,10381615,2018,0,2225.6,2418.16111111047,550.357068975031
"3879","North Carolina",6,2096,0,51.9,82.44611658,10381615,2018,0,2222,2418.16111111047,550.357068975031
"3880","North Carolina",7,2058,0,51.9,82.44611658,10381615,2018,0,2224.2,2418.16111111047,550.357068975031
"3881","North Carolina",8,1903,0,51.9,82.44611658,10381615,2018,0,2162.6,2418.16111111047,550.357068975031
"3882","North Carolina",9,1805,0,46.3,82.44611658,10381615,2018,0,2192.6,2418.16111111047,550.357068975031
"3883","North Carolina",10,1905,0,46.3,82.44611658,10381615,2018,0,2159.6,2418.16111111047,550.357068975031
"3884","North Carolina",11,1844,0,46.3,82.44611658,10381615,2018,0,2084.4,2418.16111111047,550.357068975031
"3885","North Carolina",12,1765,0,46.3,82.44611658,10381615,2018,0,2098,2418.16111111047,550.357068975031
"3886","North Carolina",13,1815,0,46.3,82.44611658,10381615,2018,0,2087.6,2418.16111111047,550.357068975031
"3887","North Carolina",14,1799,0,56.1,82.44611658,10381615,2018,0,2047.4,2418.16111111047,550.357068975031
"3888","North Carolina",15,1834,0,56.1,82.44611658,10381615,2018,0,2025.4,2418.16111111047,550.357068975031
"3889","North Carolina",16,1772,0,56.1,82.44611658,10381615,2018,0,1950.2,2418.16111111047,550.357068975031
"3890","North Carolina",17,1703,0,56.1,82.44611658,10381615,2018,0,1929.4,2418.16111111047,550.357068975031
"3891","North Carolina",18,1772,0,71.6,82.44611658,10381615,2018,0,1955.6,2418.16111111047,550.357068975031
"3892","North Dakota",1,162,0,16,4.219452773,754066,2015,0,698.4,-455.000000001164,1194.40773203169
"3893","North Dakota",2,178,0,16,4.219452773,754066,2015,0,713.6,-455.000000001164,1194.40773203169
"3894","North Dakota",3,157,0,16,4.219452773,754066,2015,0,716.8,-455.000000001164,1194.40773203169
"3895","North Dakota",4,128,0,16,4.219452773,754066,2015,0,720.2,-455.000000001164,1194.40773203169
"3896","North Dakota",5,140,0,8.4,4.219452773,754066,2015,0,708,-455.000000001164,1194.40773203169
"3897","North Dakota",6,124,0,8.4,4.219452773,754066,2015,0,672.6,-455.000000001164,1194.40773203169
